,date,rooms_cnt,url,price,price_one_metre,space,floor,floors_of_house,adress,source
266,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-196484032,6826050,98928,69.0,11,17,"мкр. Южный, стр. 6",Domofond.ru
267,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1994283347,6681300,96830,69.0,11,15,"мкр. Южный, стр. 6",Domofond.ru
268,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1967873158,6681300,96830,69.0,13,17,"мкр. Южный, стр. 6",Domofond.ru
269,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1968015017,6681300,96830,69.0,8,17,"мкр. Южный, стр. 6",Domofond.ru
270,2020-10-20,3,https://www.domofond.ru/3-komnatnaya-kvartira-na-prodazhu-kotelniki-2720097994,8900000,122928,72.4,10,33,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
271,2020-10-20,1,https://www.domofond.ru/1-komnatnaya-kvartira-na-prodazhu-kotelniki-2864839581,6700000,186111,36.0,17,18,"Московская область, Котельники, жилой комплекс Парковый",Domofond.ru
272,2020-10-20,3,https://www.domofond.ru/3-komnatnaya-kvartira-na-prodazhu-kotelniki-2446797271,9900000,92958,106.5,9,15,"мкр. Южный, д. 12",Domofond.ru
273,2020-10-20,3,https://www.domofond.ru/3-komnatnaya-kvartira-na-prodazhu-kotelniki-2817836479,11300000,105509,107.1,13,17,"Московская область, Котельники, микрорайон Южный, 8",Domofond.ru
274,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2941906288,6500000,115044,56.5,10,25,"Московская область, Котельники, микрорайон Новые Котельники, 6",Domofond.ru
275,2020-10-20,0,https://www.domofond.ru/kvartira-na-prodazhu-kotelniki-2387824292,3740220,188900,19.8,25,25,"пр-д Яничкин, стр. 19.1",Domofond.ru
276,2020-10-20,0,https://www.domofond.ru/kvartira-na-prodazhu-kotelniki-2913096279,4032000,160000,25.2,11,15,"пр-д Яничкин, стр. 19.2",Domofond.ru
277,2020-10-20,1,https://www.domofond.ru/1-komnatnaya-kvartira-na-prodazhu-kotelniki-1672229815,6775320,157200,43.1,4,33,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
278,2020-10-20,1,https://www.domofond.ru/1-komnatnaya-kvartira-na-prodazhu-kotelniki-2544354893,6822730,158300,43.1,13,33,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
279,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2913098768,6648750,112500,59.1,6,15,"пр-д Яничкин, стр. 19.1",Domofond.ru
280,2020-10-20,0,https://www.domofond.ru/kvartira-na-prodazhu-kotelniki-2880353627,3856320,164800,23.4,13,25,"пр-д Яничкин, стр. 19.2",Domofond.ru
281,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1106454693,6679660,111700,59.8,2,25,"пр-д Яничкин, стр. 5",Domofond.ru
282,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-197342672,6750250,97830,69.0,3,17,"мкр. Южный, д. 14",Domofond.ru
283,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-197182345,6750250,97830,69.0,11,17,"мкр. Южный, д. 14",Domofond.ru
284,2020-10-20,3,https://www.domofond.ru/3-komnatnaya-kvartira-na-prodazhu-kotelniki-197046636,8417300,88047,95.6,6,17,"мкр. Южный, д. 14",Domofond.ru
285,2020-10-20,0,https://www.domofond.ru/kvartira-na-prodazhu-kotelniki-2364460340,5166300,202600,25.5,31,33,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
286,2020-10-20,1,https://www.domofond.ru/1-komnatnaya-kvartira-na-prodazhu-kotelniki-2545310423,6584440,168400,39.1,28,33,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
287,2020-10-20,3,https://www.domofond.ru/3-komnatnaya-kvartira-na-prodazhu-kotelniki-197271509,8417300,88047,95.6,15,17,"мкр. Южный, д. 14",Domofond.ru
288,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-195940487,6750250,97972,68.9,8,17,"мкр. Южный, д. 14",Domofond.ru
289,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-197269678,6750250,97830,69.0,8,17,"мкр. Южный, д. 14",Domofond.ru
290,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2906665957,6466760,107600,60.1,12,15,"пр-д Яничкин, стр. 19.1",Domofond.ru
291,2020-10-20,3,https://www.domofond.ru/3-komnatnaya-kvartira-na-prodazhu-kotelniki-196307600,8417300,88047,95.6,13,17,"мкр. Южный, д. 14",Domofond.ru
292,2020-10-20,1,https://www.domofond.ru/1-komnatnaya-kvartira-na-prodazhu-kotelniki-1532069128,6425100,177000,36.3,30,33,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
293,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-196484032,6826050,98928,69.0,11,17,"мкр. Южный, стр. 6",Domofond.ru
294,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1994283347,6681300,96830,69.0,11,15,"мкр. Южный, стр. 6",Domofond.ru
295,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1967873158,6681300,96830,69.0,13,17,"мкр. Южный, стр. 6",Domofond.ru
296,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1968015017,6681300,96830,69.0,8,17,"мкр. Южный, стр. 6",Domofond.ru
297,2020-10-20,3,https://www.domofond.ru/3-komnatnaya-kvartira-na-prodazhu-kotelniki-2720097994,8900000,122928,72.4,10,33,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
298,2020-10-20,1,https://www.domofond.ru/1-komnatnaya-kvartira-na-prodazhu-kotelniki-2864839581,6700000,186111,36.0,17,18,"Московская область, Котельники, жилой комплекс Парковый",Domofond.ru
299,2020-10-20,3,https://www.domofond.ru/3-komnatnaya-kvartira-na-prodazhu-kotelniki-2446797271,9900000,92958,106.5,9,15,"мкр. Южный, д. 12",Domofond.ru
300,2020-10-20,3,https://www.domofond.ru/3-komnatnaya-kvartira-na-prodazhu-kotelniki-2817836479,11300000,105509,107.1,13,17,"Московская область, Котельники, микрорайон Южный, 8",Domofond.ru
301,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2941906288,6500000,115044,56.5,10,25,"Московская область, Котельники, микрорайон Новые Котельники, 6",Domofond.ru
302,2020-10-20,0,https://www.domofond.ru/kvartira-na-prodazhu-kotelniki-2387824292,3740220,188900,19.8,25,25,"пр-д Яничкин, стр. 19.1",Domofond.ru
303,2020-10-20,0,https://www.domofond.ru/kvartira-na-prodazhu-kotelniki-2913096279,4032000,160000,25.2,11,15,"пр-д Яничкин, стр. 19.2",Domofond.ru
304,2020-10-20,1,https://www.domofond.ru/1-komnatnaya-kvartira-na-prodazhu-kotelniki-1672229815,6775320,157200,43.1,4,33,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
305,2020-10-20,1,https://www.domofond.ru/1-komnatnaya-kvartira-na-prodazhu-kotelniki-2544354893,6822730,158300,43.1,13,33,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
306,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2913098768,6648750,112500,59.1,6,15,"пр-д Яничкин, стр. 19.1",Domofond.ru
307,2020-10-20,0,https://www.domofond.ru/kvartira-na-prodazhu-kotelniki-2880353627,3856320,164800,23.4,13,25,"пр-д Яничкин, стр. 19.2",Domofond.ru
308,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1106454693,6679660,111700,59.8,2,25,"пр-д Яничкин, стр. 5",Domofond.ru
309,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-197342672,6750250,97830,69.0,3,17,"мкр. Южный, д. 14",Domofond.ru
310,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-197182345,6750250,97830,69.0,11,17,"мкр. Южный, д. 14",Domofond.ru
311,2020-10-20,3,https://www.domofond.ru/3-komnatnaya-kvartira-na-prodazhu-kotelniki-197046636,8417300,88047,95.6,6,17,"мкр. Южный, д. 14",Domofond.ru
312,2020-10-20,0,https://www.domofond.ru/kvartira-na-prodazhu-kotelniki-2364460340,5166300,202600,25.5,31,33,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
313,2020-10-20,1,https://www.domofond.ru/1-komnatnaya-kvartira-na-prodazhu-kotelniki-2545310423,6584440,168400,39.1,28,33,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
314,2020-10-20,3,https://www.domofond.ru/3-komnatnaya-kvartira-na-prodazhu-kotelniki-197271509,8417300,88047,95.6,15,17,"мкр. Южный, д. 14",Domofond.ru
315,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-195940487,6750250,97972,68.9,8,17,"мкр. Южный, д. 14",Domofond.ru
316,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-197269678,6750250,97830,69.0,8,17,"мкр. Южный, д. 14",Domofond.ru
317,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2906665957,6466760,107600,60.1,12,15,"пр-д Яничкин, стр. 19.1",Domofond.ru
318,2020-10-20,3,https://www.domofond.ru/3-komnatnaya-kvartira-na-prodazhu-kotelniki-196307600,8417300,88047,95.6,13,17,"мкр. Южный, д. 14",Domofond.ru
319,2020-10-20,1,https://www.domofond.ru/1-komnatnaya-kvartira-na-prodazhu-kotelniki-1532069128,6425100,177000,36.3,30,33,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
320,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-196484032,6826050,98928,69.0,11,17,"мкр. Южный, стр. 6",Domofond.ru
321,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1994283347,6681300,96830,69.0,11,15,"мкр. Южный, стр. 6",Domofond.ru
322,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1967873158,6681300,96830,69.0,13,17,"мкр. Южный, стр. 6",Domofond.ru
323,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1968015017,6681300,96830,69.0,8,17,"мкр. Южный, стр. 6",Domofond.ru
324,2020-10-20,3,https://www.domofond.ru/3-komnatnaya-kvartira-na-prodazhu-kotelniki-2720097994,8900000,122928,72.4,10,33,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
325,2020-10-20,1,https://www.domofond.ru/1-komnatnaya-kvartira-na-prodazhu-kotelniki-2864839581,6700000,186111,36.0,17,18,"Московская область, Котельники, жилой комплекс Парковый",Domofond.ru
326,2020-10-20,3,https://www.domofond.ru/3-komnatnaya-kvartira-na-prodazhu-kotelniki-2446797271,9900000,92958,106.5,9,15,"мкр. Южный, д. 12",Domofond.ru
327,2020-10-20,3,https://www.domofond.ru/3-komnatnaya-kvartira-na-prodazhu-kotelniki-2817836479,11300000,105509,107.1,13,17,"Московская область, Котельники, микрорайон Южный, 8",Domofond.ru
328,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2941906288,6500000,115044,56.5,10,25,"Московская область, Котельники, микрорайон Новые Котельники, 6",Domofond.ru
329,2020-10-20,0,https://www.domofond.ru/kvartira-na-prodazhu-kotelniki-2387824292,3740220,188900,19.8,25,25,"пр-д Яничкин, стр. 19.1",Domofond.ru
330,2020-10-20,0,https://www.domofond.ru/kvartira-na-prodazhu-kotelniki-2913096279,4032000,160000,25.2,11,15,"пр-д Яничкин, стр. 19.2",Domofond.ru
331,2020-10-20,1,https://www.domofond.ru/1-komnatnaya-kvartira-na-prodazhu-kotelniki-1672229815,6775320,157200,43.1,4,33,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
332,2020-10-20,1,https://www.domofond.ru/1-komnatnaya-kvartira-na-prodazhu-kotelniki-2544354893,6822730,158300,43.1,13,33,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
333,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2913098768,6648750,112500,59.1,6,15,"пр-д Яничкин, стр. 19.1",Domofond.ru
334,2020-10-20,0,https://www.domofond.ru/kvartira-na-prodazhu-kotelniki-2880353627,3856320,164800,23.4,13,25,"пр-д Яничкин, стр. 19.2",Domofond.ru
335,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1106454693,6679660,111700,59.8,2,25,"пр-д Яничкин, стр. 5",Domofond.ru
336,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-197342672,6750250,97830,69.0,3,17,"мкр. Южный, д. 14",Domofond.ru
337,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-197182345,6750250,97830,69.0,11,17,"мкр. Южный, д. 14",Domofond.ru
338,2020-10-20,3,https://www.domofond.ru/3-komnatnaya-kvartira-na-prodazhu-kotelniki-197046636,8417300,88047,95.6,6,17,"мкр. Южный, д. 14",Domofond.ru
339,2020-10-20,0,https://www.domofond.ru/kvartira-na-prodazhu-kotelniki-2364460340,5166300,202600,25.5,31,33,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
340,2020-10-20,1,https://www.domofond.ru/1-komnatnaya-kvartira-na-prodazhu-kotelniki-2545310423,6584440,168400,39.1,28,33,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
341,2020-10-20,3,https://www.domofond.ru/3-komnatnaya-kvartira-na-prodazhu-kotelniki-197271509,8417300,88047,95.6,15,17,"мкр. Южный, д. 14",Domofond.ru
342,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-195940487,6750250,97972,68.9,8,17,"мкр. Южный, д. 14",Domofond.ru
343,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-197269678,6750250,97830,69.0,8,17,"мкр. Южный, д. 14",Domofond.ru
344,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2906665957,6466760,107600,60.1,12,15,"пр-д Яничкин, стр. 19.1",Domofond.ru
345,2020-10-20,3,https://www.domofond.ru/3-komnatnaya-kvartira-na-prodazhu-kotelniki-196307600,8417300,88047,95.6,13,17,"мкр. Южный, д. 14",Domofond.ru
346,2020-10-20,1,https://www.domofond.ru/1-komnatnaya-kvartira-na-prodazhu-kotelniki-1532069128,6425100,177000,36.3,30,33,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
347,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-196484032,6826050,98928,69.0,11,17,"мкр. Южный, стр. 6",Domofond.ru
348,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1994283347,6681300,96830,69.0,11,15,"мкр. Южный, стр. 6",Domofond.ru
349,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1967873158,6681300,96830,69.0,13,17,"мкр. Южный, стр. 6",Domofond.ru
350,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1968015017,6681300,96830,69.0,8,17,"мкр. Южный, стр. 6",Domofond.ru
351,2020-10-20,3,https://www.domofond.ru/3-komnatnaya-kvartira-na-prodazhu-kotelniki-2720097994,8900000,122928,72.4,10,33,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
352,2020-10-20,1,https://www.domofond.ru/1-komnatnaya-kvartira-na-prodazhu-kotelniki-2864839581,6700000,186111,36.0,17,18,"Московская область, Котельники, жилой комплекс Парковый",Domofond.ru
353,2020-10-20,3,https://www.domofond.ru/3-komnatnaya-kvartira-na-prodazhu-kotelniki-2446797271,9900000,92958,106.5,9,15,"мкр. Южный, д. 12",Domofond.ru
354,2020-10-20,3,https://www.domofond.ru/3-komnatnaya-kvartira-na-prodazhu-kotelniki-2817836479,11300000,105509,107.1,13,17,"Московская область, Котельники, микрорайон Южный, 8",Domofond.ru
355,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2941906288,6500000,115044,56.5,10,25,"Московская область, Котельники, микрорайон Новые Котельники, 6",Domofond.ru
356,2020-10-20,0,https://www.domofond.ru/kvartira-na-prodazhu-kotelniki-2387824292,3740220,188900,19.8,25,25,"пр-д Яничкин, стр. 19.1",Domofond.ru
357,2020-10-20,0,https://www.domofond.ru/kvartira-na-prodazhu-kotelniki-2913096279,4032000,160000,25.2,11,15,"пр-д Яничкин, стр. 19.2",Domofond.ru
358,2020-10-20,1,https://www.domofond.ru/1-komnatnaya-kvartira-na-prodazhu-kotelniki-1672229815,6775320,157200,43.1,4,33,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
359,2020-10-20,1,https://www.domofond.ru/1-komnatnaya-kvartira-na-prodazhu-kotelniki-2544354893,6822730,158300,43.1,13,33,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
360,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2913098768,6648750,112500,59.1,6,15,"пр-д Яничкин, стр. 19.1",Domofond.ru
361,2020-10-20,0,https://www.domofond.ru/kvartira-na-prodazhu-kotelniki-2880353627,3856320,164800,23.4,13,25,"пр-д Яничкин, стр. 19.2",Domofond.ru
362,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1106454693,6679660,111700,59.8,2,25,"пр-д Яничкин, стр. 5",Domofond.ru
363,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-197342672,6750250,97830,69.0,3,17,"мкр. Южный, д. 14",Domofond.ru
364,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-197182345,6750250,97830,69.0,11,17,"мкр. Южный, д. 14",Domofond.ru
365,2020-10-20,3,https://www.domofond.ru/3-komnatnaya-kvartira-na-prodazhu-kotelniki-197046636,8417300,88047,95.6,6,17,"мкр. Южный, д. 14",Domofond.ru
366,2020-10-20,0,https://www.domofond.ru/kvartira-na-prodazhu-kotelniki-2364460340,5166300,202600,25.5,31,33,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
367,2020-10-20,1,https://www.domofond.ru/1-komnatnaya-kvartira-na-prodazhu-kotelniki-2545310423,6584440,168400,39.1,28,33,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
368,2020-10-20,3,https://www.domofond.ru/3-komnatnaya-kvartira-na-prodazhu-kotelniki-197271509,8417300,88047,95.6,15,17,"мкр. Южный, д. 14",Domofond.ru
369,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-195940487,6750250,97972,68.9,8,17,"мкр. Южный, д. 14",Domofond.ru
370,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-197269678,6750250,97830,69.0,8,17,"мкр. Южный, д. 14",Domofond.ru
371,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2906665957,6466760,107600,60.1,12,15,"пр-д Яничкин, стр. 19.1",Domofond.ru
372,2020-10-20,3,https://www.domofond.ru/3-komnatnaya-kvartira-na-prodazhu-kotelniki-196307600,8417300,88047,95.6,13,17,"мкр. Южный, д. 14",Domofond.ru
373,2020-10-20,1,https://www.domofond.ru/1-komnatnaya-kvartira-na-prodazhu-kotelniki-1532069128,6425100,177000,36.3,30,33,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
374,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-196484032,6826050,98928,69.0,11,17,"мкр. Южный, стр. 6",Domofond.ru
375,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1994283347,6681300,96830,69.0,11,15,"мкр. Южный, стр. 6",Domofond.ru
376,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1967873158,6681300,96830,69.0,13,17,"мкр. Южный, стр. 6",Domofond.ru
377,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1968015017,6681300,96830,69.0,8,17,"мкр. Южный, стр. 6",Domofond.ru
378,2020-10-20,3,https://www.domofond.ru/3-komnatnaya-kvartira-na-prodazhu-kotelniki-2720097994,8900000,122928,72.4,10,33,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
379,2020-10-20,1,https://www.domofond.ru/1-komnatnaya-kvartira-na-prodazhu-kotelniki-2864839581,6700000,186111,36.0,17,18,"Московская область, Котельники, жилой комплекс Парковый",Domofond.ru
380,2020-10-20,3,https://www.domofond.ru/3-komnatnaya-kvartira-na-prodazhu-kotelniki-2446797271,9900000,92958,106.5,9,15,"мкр. Южный, д. 12",Domofond.ru
381,2020-10-20,3,https://www.domofond.ru/3-komnatnaya-kvartira-na-prodazhu-kotelniki-2817836479,11300000,105509,107.1,13,17,"Московская область, Котельники, микрорайон Южный, 8",Domofond.ru
382,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2941906288,6500000,115044,56.5,10,25,"Московская область, Котельники, микрорайон Новые Котельники, 6",Domofond.ru
383,2020-10-20,0,https://www.domofond.ru/kvartira-na-prodazhu-kotelniki-2387824292,3740220,188900,19.8,25,25,"пр-д Яничкин, стр. 19.1",Domofond.ru
384,2020-10-20,0,https://www.domofond.ru/kvartira-na-prodazhu-kotelniki-2913096279,4032000,160000,25.2,11,15,"пр-д Яничкин, стр. 19.2",Domofond.ru
385,2020-10-20,1,https://www.domofond.ru/1-komnatnaya-kvartira-na-prodazhu-kotelniki-1672229815,6775320,157200,43.1,4,33,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
386,2020-10-20,1,https://www.domofond.ru/1-komnatnaya-kvartira-na-prodazhu-kotelniki-2544354893,6822730,158300,43.1,13,33,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
387,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2913098768,6648750,112500,59.1,6,15,"пр-д Яничкин, стр. 19.1",Domofond.ru
388,2020-10-20,0,https://www.domofond.ru/kvartira-na-prodazhu-kotelniki-2880353627,3856320,164800,23.4,13,25,"пр-д Яничкин, стр. 19.2",Domofond.ru
389,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1106454693,6679660,111700,59.8,2,25,"пр-д Яничкин, стр. 5",Domofond.ru
390,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-197342672,6750250,97830,69.0,3,17,"мкр. Южный, д. 14",Domofond.ru
391,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-197182345,6750250,97830,69.0,11,17,"мкр. Южный, д. 14",Domofond.ru
392,2020-10-20,3,https://www.domofond.ru/3-komnatnaya-kvartira-na-prodazhu-kotelniki-197046636,8417300,88047,95.6,6,17,"мкр. Южный, д. 14",Domofond.ru
393,2020-10-20,0,https://www.domofond.ru/kvartira-na-prodazhu-kotelniki-2364460340,5166300,202600,25.5,31,33,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
394,2020-10-20,1,https://www.domofond.ru/1-komnatnaya-kvartira-na-prodazhu-kotelniki-2545310423,6584440,168400,39.1,28,33,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
395,2020-10-20,3,https://www.domofond.ru/3-komnatnaya-kvartira-na-prodazhu-kotelniki-197271509,8417300,88047,95.6,15,17,"мкр. Южный, д. 14",Domofond.ru
396,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-195940487,6750250,97972,68.9,8,17,"мкр. Южный, д. 14",Domofond.ru
397,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-197269678,6750250,97830,69.0,8,17,"мкр. Южный, д. 14",Domofond.ru
398,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2906665957,6466760,107600,60.1,12,15,"пр-д Яничкин, стр. 19.1",Domofond.ru
399,2020-10-20,3,https://www.domofond.ru/3-komnatnaya-kvartira-na-prodazhu-kotelniki-196307600,8417300,88047,95.6,13,17,"мкр. Южный, д. 14",Domofond.ru
400,2020-10-20,1,https://www.domofond.ru/1-komnatnaya-kvartira-na-prodazhu-kotelniki-1532069128,6425100,177000,36.3,30,33,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
401,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-196484032,6826050,98928,69.0,11,17,"мкр. Южный, стр. 6",Domofond.ru
402,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1994283347,6681300,96830,69.0,11,15,"мкр. Южный, стр. 6",Domofond.ru
403,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1967873158,6681300,96830,69.0,13,17,"мкр. Южный, стр. 6",Domofond.ru
404,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1968015017,6681300,96830,69.0,8,17,"мкр. Южный, стр. 6",Domofond.ru
405,2020-10-20,3,https://www.domofond.ru/3-komnatnaya-kvartira-na-prodazhu-kotelniki-2720097994,8900000,122928,72.4,10,33,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
406,2020-10-20,1,https://www.domofond.ru/1-komnatnaya-kvartira-na-prodazhu-kotelniki-2864839581,6700000,186111,36.0,17,18,"Московская область, Котельники, жилой комплекс Парковый",Domofond.ru
407,2020-10-20,3,https://www.domofond.ru/3-komnatnaya-kvartira-na-prodazhu-kotelniki-2446797271,9900000,92958,106.5,9,15,"мкр. Южный, д. 12",Domofond.ru
408,2020-10-20,3,https://www.domofond.ru/3-komnatnaya-kvartira-na-prodazhu-kotelniki-2817836479,11300000,105509,107.1,13,17,"Московская область, Котельники, микрорайон Южный, 8",Domofond.ru
409,2020-10-20,2,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2941906288,6500000,115044,56.5,10,25,"Московская область, Котельники, микрорайон Новые Котельники, 6",Domofond.ru
410,2020-10-20,0,https://www.domofond.ru/kvartira-na-prodazhu-kotelniki-2387824292,3740220,188900,19.8,25,25,"пр-д Яничкин, стр. 19.1",Domofond.ru
411,2020-10-20,0,https://www.domofond.ru/kvartira-na-prodazhu-kotelniki-2913096279,4032000,160000,25.2,11,15,"пр-д Яничкин, стр. 19.2",Domofond.ru
412,2020-10-20,1,https://www.domofond.ru/1-komnatnaya-kvartira-na-prodazhu-kotelniki-1672229815,6775320,157200,43.1,4,33,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
