,URL,цена квартиры,цена за кв.метр,адрес квартриы,источник
150,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2545414202,7879950,134700,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
151,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2545049079,8888580,131100,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
152,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2546096097,8276320,138400,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
153,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2546503858,8929260,131700,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
154,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2544580553,8263200,132000,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
155,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2545576698,8927720,138200,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
156,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2546633490,9112320,134400,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
157,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2545852382,8264360,138200,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
158,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2546230910,8604720,133200,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
159,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2545066938,8927720,138200,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
160,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2544967679,8294260,138700,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
161,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2544837119,8258380,138100,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
162,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2365795829,8372160,129600,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
163,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-197341629,6681300,96830,"мкр. Южный, ЖК «Зеленый остров»",Domofond.ru
164,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1959478435,6681300,96830,"мкр. Южный, ЖК «Зеленый остров»",Domofond.ru
165,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-197414767,6750250,97830,"мкр. Южный, д. 14",Domofond.ru
166,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-197267235,6681300,96830,"мкр. Южный, ЖК «Зеленый остров»",Domofond.ru
167,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1958500947,6681300,96830,"мкр. Южный, ЖК «Зеленый остров»",Domofond.ru
168,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1960189624,6681300,96830,"мкр. Южный, ЖК «Зеленый остров»",Domofond.ru
169,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2762954938,8145900,129300,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
170,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2545250527,6676250,122500,"мкр. Белая дача, между ул. Кузьминской, Центральной аллеей, 1-м Покровским проездом и Кузьминским лесопарком, стр. 3, 4",Domofond.ru
171,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-195942641,6750250,97830,"мкр. Южный, д. 14",Domofond.ru
172,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2365869020,6732760,112400,"мкр. Белая дача, между ул. Кузьминской, Центральной аллеей, 1-м Покровским проездом и Кузьминским лесопарком, стр. 3, 4",Domofond.ru
173,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2365251076,6873380,111400,"мкр. Белая дача, между ул. Кузьминской, Центральной аллеей, 1-м Покровским проездом и Кузьминским лесопарком, стр. 3, 4",Domofond.ru
174,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2369829582,6666480,112800,"мкр. Белая дача, между ул. Кузьминской, Центральной аллеей, 1-м Покровским проездом и Кузьминским лесопарком, стр. 3, 4",Domofond.ru
175,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2911345089,9600000,123077,"Московская область, Котельники, 2-й Покровский проезд, 10с1",Domofond.ru
176,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2911081181,8799000,172529,"Московская область, Котельники, Сосновая улица, 1к1",Domofond.ru
177,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1858577984,7000000,93333,"ул. Кузьминская, стр. 2",Domofond.ru
178,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2917609750,7500000,197368,"Московская область, Котельники, Сосновая улица, 1к2",Domofond.ru
179,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2535597457,8000000,131148,"Московская область, Котельники, улица Строителей, 4",Domofond.ru
180,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2856601273,8950000,137692,"Московская область, Котельники, 2-й Покровский проезд, 14к2, подъезд 2",Domofond.ru
181,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2209917867,9590000,145303,"Московская область, Котельники, Кузьминская улица, 7",Domofond.ru
182,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1799501344,6453720,109200,"пр-д Яничкин, стр. 19.1",Domofond.ru
183,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-229417251,10000000,142857,"Московская область, Котельники, Кузьминская улица, 15",Domofond.ru
184,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1868291954,9112320,134400,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
185,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1957514103,8120700,128900,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
186,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1956318643,6681300,96830,"мкр. Южный, ЖК «Зеленый остров»",Domofond.ru
187,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-195943274,6681300,96830,"мкр. Южный, ЖК «Зеленый остров»",Domofond.ru
188,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1971287242,6681300,96830,"мкр. Южный, ЖК «Зеленый остров»",Domofond.ru
189,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1967740767,6681300,96830,"мкр. Южный, ЖК «Зеленый остров»",Domofond.ru
190,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1961874335,6681300,96830,"мкр. Южный, ЖК «Зеленый остров»",Domofond.ru
191,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2364606490,7544640,108400,"мкр. Белая дача, между ул. Кузьминской, Центральной аллеей, 1-м Покровским проездом и Кузьминским лесопарком, стр. 3, 4",Domofond.ru
192,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2545288739,6665350,122300,"мкр. Белая дача, между ул. Кузьминской, Центральной аллеей, 1-м Покровским проездом и Кузьминским лесопарком, стр. 3, 4",Domofond.ru
193,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1967259556,6681300,96830,"мкр. Южный, ЖК «Зеленый остров»",Domofond.ru
194,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2906666424,8244420,131700,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
195,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2906666203,8406240,132800,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
196,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2906665957,6466760,107600,"пр-д Яничкин, стр. 19.1",Domofond.ru
197,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2906665840,8942820,131900,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
198,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1975220387,6176100,121100,"пр-д Яничкин, стр. 19.1",Domofond.ru
199,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2915730866,5500000,80527,"Московская область, Котельники, микрорайон Силикат, 7А",Domofond.ru
200,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2909471278,9000000,168539,"Московская область, Котельники, микрорайон Белая Дача, 21",Domofond.ru
201,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2912047092,6900000,132692,"Московская область, Котельники, микрорайон Белая Дача, 17",Domofond.ru
202,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-197249281,6270990,93041,"мкр. Южный, д. 14",Domofond.ru
203,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2766153370,9300000,134588,"Московская область, Котельники, Сосновая улица, 1к2",Domofond.ru
204,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2366800828,7207800,117200,"мкр. Белая дача, между ул. Кузьминской, Центральной аллеей, 1-м Покровским проездом и Кузьминским лесопарком, стр. 3, 4",Domofond.ru
205,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2470659816,6571530,128100,"мкр. Белая дача, между ул. Кузьминской, Центральной аллеей, 1-м Покровским проездом и Кузьминским лесопарком, стр. 3, 4",Domofond.ru
206,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2470925963,6592050,128500,"мкр. Белая дача, между ул. Кузьминской, Центральной аллеей, 1-м Покровским проездом и Кузьминским лесопарком, стр. 3, 4",Domofond.ru
207,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2469835428,6454020,122700,"мкр. Белая дача, между ул. Кузьминской, Центральной аллеей, 1-м Покровским проездом и Кузьминским лесопарком, стр. 3, 4",Domofond.ru
208,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2620649734,9800000,140000,"Московская область, Котельники, Сосновая улица, 2к4",Domofond.ru
209,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2102062574,9360000,99574,"мкр. Белая Дача/ул. Строителей, жилые дома",Domofond.ru
210,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2365478313,7050630,119300,"мкр. Белая дача, между ул. Кузьминской, Центральной аллеей, 1-м Покровским проездом и Кузьминским лесопарком, стр. 3, 4",Domofond.ru
211,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2913183673,13900000,164692,"Московская область, Котельники, Новая улица, 17Б",Domofond.ru
212,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2908220398,10000000,194553,"Московская область, Котельники, Сосновая улица, 1к2",Domofond.ru
213,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1579951513,8579900,144200,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
214,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2916786551,8500000,115332,"Московская область, Котельники, 2-й Покровский проезд, 4к1",Domofond.ru
215,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2366193351,6194450,114500,"пр-д Яничкин, стр. 19.2",Domofond.ru
216,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2762985810,8126680,125800,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
217,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1938506669,6681300,96830,"мкр. Южный, ЖК «Зеленый остров»",Domofond.ru
218,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1945656916,6681300,96830,"мкр. Южный, ЖК «Зеленый остров»",Domofond.ru
219,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1960182209,6681300,96830,"мкр. Южный, стр. 6",Domofond.ru
220,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1957675310,6681300,96830,"мкр. Южный, ЖК «Зеленый остров»",Domofond.ru
221,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-197249890,6681300,96830,"мкр. Южный, ЖК «Зеленый остров»",Domofond.ru
222,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1959613090,6681300,96830,"мкр. Южный, ЖК «Зеленый остров»",Domofond.ru
223,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1945341520,6681300,96830,"мкр. Южный, ЖК «Зеленый остров»",Domofond.ru
224,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1963077824,6681300,96830,"мкр. Южный, ЖК «Зеленый остров»",Domofond.ru
225,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2619320913,5352250,135500,"мкр. Белая дача, между ул. Кузьминской, Центральной аллеей, 1-м Покровским проездом и Кузьминским лесопарком, стр. 3, 4",Domofond.ru
226,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2365929235,6972680,116600,"мкр. Белая дача, между ул. Кузьминской, Центральной аллеей, 1-м Покровским проездом и Кузьминским лесопарком, стр. 3, 4",Domofond.ru
227,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2365699082,6283960,123700,"мкр. Белая дача, между ул. Кузьминской, Центральной аллеей, 1-м Покровским проездом и Кузьминским лесопарком, стр. 3, 4",Domofond.ru
228,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2909693298,6499000,124981,"Московская область, Котельники, микрорайон Южный, 6",Domofond.ru
229,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2906665958,6317220,124600,"мкр. Белая дача, между ул. Кузьминской, Центральной аллеей, 1-м Покровским проездом и Кузьминским лесопарком, стр. 3, 4",Domofond.ru
230,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2906665908,6377400,118100,"мкр. Белая дача, между ул. Кузьминской, Центральной аллеей, 1-м Покровским проездом и Кузьминским лесопарком, стр. 3, 4",Domofond.ru
231,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2917873109,5900000,128821,"Московская область, Котельники, Новая улица, 11",Domofond.ru
232,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2916448128,7000000,107692,"мкр. Южный, стр. 19, корп. 6",Domofond.ru
233,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2910226184,8450000,141779,"мкр. Белая дача, между ул. Кузьминской, Центральной аллеей, 1-м Покровским проездом и Кузьминским лесопарком, корп. 23",Domofond.ru
234,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2691341758,6556980,106100,"пр-д Яничкин, стр. 19.2",Domofond.ru
235,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2404987924,8650000,121831,"Московская область, Котельники, Кузьминская улица, 17",Domofond.ru
236,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-258405098,8750000,159091,"Московская область, Котельники, 2-й Покровский проезд, 12",Domofond.ru
237,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2601461904,8908340,137900,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
238,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2529911332,8405600,133000,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
239,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2529831513,8350840,133400,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
240,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2531663054,8705520,128400,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
241,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2364599676,7755300,123100,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
242,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2365439312,6672120,118300,"пр-д Яничкин, стр. 4",Domofond.ru
243,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1533040871,8297100,131700,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
244,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1533828796,8276320,138400,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
245,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-197414957,6681300,96830,"мкр. Южный, стр. 6",Domofond.ru
246,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1967106159,6681300,96830,"мкр. Южный, стр. 6",Domofond.ru
247,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1866381832,6389600,114100,"уч. 6/11, стр. 19.1",Domofond.ru
248,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2369661966,6622730,118900,"пр-д Яничкин, стр. 4",Domofond.ru
249,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1968148040,6681300,96830,"мкр. Южный, стр. 6",Domofond.ru
250,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1985975065,6681300,96830,"мкр. Южный, ЖК «Зеленый остров»",Domofond.ru
251,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1961572871,6681300,96830,"мкр. Южный, стр. 6",Domofond.ru
252,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-197417086,6750250,97830,"мкр. Южный, д. 14",Domofond.ru
253,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1967131148,6681300,96830,"мкр. Южный, стр. 6",Domofond.ru
254,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-197342351,6681300,96830,"мкр. Южный, стр. 6",Domofond.ru
255,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1957826984,6681300,96830,"мкр. Южный, стр. 6",Domofond.ru
256,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2836383476,7300000,101389,"Московская область, Котельники, микрорайон Южный, 9",Domofond.ru
257,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2763000344,6984640,116800,"мкр. Белая дача, между ул. Кузьминской, Центральной аллеей, 1-м Покровским проездом и Кузьминским лесопарком, стр. 3, 4",Domofond.ru
258,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2627563532,7118328,121060,"мкр. Новые Котельники, д. 6",Domofond.ru
259,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-197182788,6270990,93041,"мкр. Южный, д. 14",Domofond.ru
260,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2366701718,6871020,114900,"мкр. Белая дача, между ул. Кузьминской, Центральной аллеей, 1-м Покровским проездом и Кузьминским лесопарком, стр. 3, 4",Domofond.ru
261,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2838374245,10500000,190909,"Московская область, Котельники, Сосновая улица, 1к3",Domofond.ru
262,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2366425941,6649680,107600,"пр-д Яничкин, стр. 19.2",Domofond.ru
263,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2365728990,8501360,131600,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
264,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2090838511,6377280,116800,"пр-д Яничкин, стр. 19.1",Domofond.ru
265,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2367142441,8691960,128200,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
266,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2072269000,6583740,111400,"пр-д Яничкин, стр. 19.1",Domofond.ru
267,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2368846549,6625110,112100,"уч. 6/11, стр. 19.1",Domofond.ru
268,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2069547611,6318900,123900,"пр-д Яничкин, стр. 19.2",Domofond.ru
269,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2087579880,6303600,123600,"пр-д Яничкин, стр. 19.2",Domofond.ru
270,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2087714288,6436800,119200,"пр-д Яничкин, стр. 19.1",Domofond.ru
271,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2367137372,8206920,137700,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
272,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2070287386,6589650,111500,"пр-д Яничкин, стр. 19.1",Domofond.ru
273,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2070327124,6672000,111200,"пр-д Яничкин, стр. 19.2",Domofond.ru
274,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1771510262,6698820,115100,"уч. 6/11, стр. 19.2",Domofond.ru
275,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2366593018,7541660,104600,"уч. 6/11, стр. 19.1",Domofond.ru
276,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1874635801,6371820,116700,"пр-д Яничкин, стр. 19.1",Domofond.ru
277,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2904168236,9500000,168739,"Московская область, Котельники, Сосновая улица, 1к3",Domofond.ru
278,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2072269422,6438000,107300,"пр-д Яничкин, стр. 19.2",Domofond.ru
279,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1106454693,6679660,111700,"пр-д Яничкин, стр. 5",Domofond.ru
280,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1799662599,6288300,123300,"пр-д Яничкин, стр. 19.2",Domofond.ru
281,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1944846901,6681300,96830,"мкр. Южный, мкр. Южный",Domofond.ru
282,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-197361459,6681300,96830,"мкр. Южный, стр. 6",Domofond.ru
283,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-197362545,6681300,96830,"мкр. Южный, стр. 6",Domofond.ru
284,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-197212943,6681300,96830,"мкр. Южный, стр. 6",Domofond.ru
285,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1960924931,6681300,96830,"мкр. Южный, стр. 6",Domofond.ru
286,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1960204071,6681300,96830,"мкр. Южный, стр. 6",Domofond.ru
287,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2843039073,13000000,245283,"Россия, Московская область, Котельники, Сосновая улица, 1к2",Domofond.ru
288,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2366352828,6961980,117800,"мкр. Белая дача, между ул. Кузьминской, Центральной аллеей, 1-м Покровским проездом и Кузьминским лесопарком, стр. 3, 4",Domofond.ru
289,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2833556062,6670800,122400,"мкр. Белая дача, между ул. Кузьминской, Центральной аллеей, 1-м Покровским проездом и Кузьминским лесопарком, стр. 3, 4",Domofond.ru
290,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2913622785,8800000,110000,"Московская область, Котельники, улица Строителей, 5",Domofond.ru
291,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2913392580,4500000,107143,"Московская область, Котельники, микрорайон Силикат, 24",Domofond.ru
292,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2829852675,6500000,125000,"Московская область, Котельники, микрорайон Южный, 6",Domofond.ru
293,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2261956901,11300000,169925,"Московская область, Котельники, Сосновая улица, 1к3",Domofond.ru
294,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1770960352,6472770,107700,"пр-д Яничкин, стр. 19.1",Domofond.ru
295,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1866381795,6235600,119000,"пр-д Яничкин, стр. 19.1",Domofond.ru
296,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1532279072,7961850,136100,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
297,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1532663191,8701620,134700,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
298,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2086529199,6736200,109000,"уч. 6/11, стр. 19.2",Domofond.ru
299,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1974901764,6172810,114100,"пр-д Яничкин, стр. 19.2",Domofond.ru
300,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1974785575,6163990,121100,"уч. 6/11, стр. 19.1",Domofond.ru
301,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1866385380,6243140,115400,"уч. 6/11, стр. 19.2",Domofond.ru
302,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1866381801,6489180,109800,"уч. 6/11, стр. 19.1",Domofond.ru
303,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1957005100,6835080,110600,"пр-д Яничкин, стр. 19.2",Domofond.ru
304,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1866381771,6430080,108800,"уч. 6/11, стр. 19.1",Domofond.ru
305,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2790066827,8326940,128900,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
306,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-2913385317,5040000,109565,"Московская область, Котельники, Новорязанское шоссе",Domofond.ru
307,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1672244970,9315280,137800,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
308,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1975002950,6835080,110600,"уч. 6/11, стр. 19.2",Domofond.ru
309,https://www.domofond.ru/2-komnatnaya-kvartira-na-prodazhu-kotelniki-1868458413,7714640,132100,"ул. Сосновая, д. 1, корп. 1",Domofond.ru
